tmdb_id,title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,vote_average,vote_count,director,top_actors,overview,success_label,success_reason
21448,Mickey's Magical Christmas: Snowed in at the House of Mouse,2001-11-06,2001,en,61,"Animation, Family, Comedy",0,0,6.9129,6.92,274,Bobs Gannaway,"Wayne Allwine, Tony Anselmo, Bill Farmer","When a huge snowstorm leaves everyone stranded, Mickey and all of his guests at the House of Mouse, including Pooh, Belle, Snow White, Cinderella, Ariel and many more of his old and new friends, break out the cookies and hot chocolate to help Donald mend his tattered Christmas spirit.",Average/Positive,Decent user score (no financials)
1040148,"Ruby Gillman, Teenage Kraken",2023-06-28,2023,en,91,"Animation, Family, Fantasy, Comedy",70000000,46247409,7.4098,7.191,1065,Kirk DeMicco,"Lana Condor, Toni Collette, Annie Murphy","Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of the world against the vain, power-hungry mermaids. Destined to inherit the throne from her commanding grandmother, Ruby must use her newfound powers to protect those she loves most.",Moderate,At least broke even or decent ratings
1306816,My Daughter is a Zombie,2025-07-30,2025,ko,114,"Comedy, Drama",0,0,6.8634,6.9,14,Pil Gam-seong,"Cho Jung-seok, Lee Jung-eun, Cho Yeo-jeong","Jung-hwan, a fierce animal trainer, lives a chaotic daily life with his rebellious teenage daughter, Soo-ah, who is full of passion for dancing. One day, Soo-ah becomes infected by a zombie virus that has swept across the globe.",Average/Positive,Decent user score (no financials)
1429747,Same Day with Someone,2025-09-18,2025,th,119,"Romance, Comedy, Fantasy",0,0,6.6346,8.0,5,Yanyong Kuruaungkoul,"Jarinporn Joonkiat, Warintorn Panhakarn, Charlette Wasita Hermenau","Trapped in a time loop, a museum curator relives the day everything goes wrong and must navigate beyond her perfect life to break free.",Average/Positive,Decent user score (no financials)
7350,The Bucket List,2007-12-25,2007,en,97,"Drama, Comedy",45000000,175400000,6.9235,7.189,3932,Rob Reiner,"Jack Nicholson, Morgan Freeman, Sean Hayes","Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",Blockbuster,"Revenue >= 2x budget (175400000 >= 90000000), strong user ratings"
1101401,Sugar Baby,2024-10-15,2024,en,88,"Thriller, Comedy",0,0,6.8589,6.382,17,Lauren Garroni,"Mary Beth Barone, Nina Bloomgarden, James Tupper","An enterprising Sugar Baby is offered $30,000 to move in with her Sugar Daddy for the week, but soon discovers the sinister secrets trapped within his home.",Average/Positive,Decent user score (no financials)
17681,Scooby-Doo! and the Witch's Ghost,1999-10-05,1999,en,70,"Animation, Comedy, Mystery, Family, Fantasy",0,0,6.9185,7.4,459,Jim Stenstrum,"Scott Innes, Mary Kay Bergman, Frank Welker","Scooby-Doo and the Mystery Gang visit Oakhaven, Massachusetts to seek strange goings on involving a famous horror novelist and his ancestor who is rumored to have been a witch.",Average/Positive,Decent user score (no financials)
257445,Goosebumps,2015-08-05,2015,en,103,"Adventure, Horror, Comedy",58000000,158261424,7.4665,6.309,3883,Rob Letterman,"Jack Black, Dylan Minnette, Odeya Rush","After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",Hit,Revenue >= 1.2x budget and decent ratings
324852,Despicable Me 3,2017-06-15,2017,en,90,"Action, Animation, Comedy, Family, Adventure",80000000,1034800131,8.5121,6.467,7431,Pierre Coffin,"Steve Carell, Kristen Wiig, Trey Parker",Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,Hit,Revenue >= 1.2x budget and decent ratings
20048,Confessions of a Shopaholic,2009-02-05,2009,en,104,"Comedy, Romance",40000000,108394089,7.3811,6.483,2684,P.J. Hogan,"Isla Fisher, Hugh Dancy, Krysten Ritter","In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping – a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door – until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",Hit,Revenue >= 1.2x budget and decent ratings
513434,One Cut of the Dead,2017-11-04,2017,ja,96,"Comedy, Horror, Drama",52406,27590180,6.7015,7.625,919,Shinichiro Ueda,"Takayuki Hamatsu, Yuzuki Akiyama, Kazuaki Nagaya","Real zombies arrive and terrorize the crew of a zombie film being shot in an abandoned warehouse, said to be the site of military experiments on humans.",Hit,Revenue >= 1.2x budget and decent ratings
1303162,Cells at Work!,2024-12-13,2024,ja,110,"Adventure, Action, Comedy, Fantasy",0,26253461,7.4711,7.915,47,Hideki Takeuchi,"Mei Nagano, Takeru Satoh, Mana Ashida","A novice red blood cell and a relentless white blood cell work together to protect their human from invading germs, pathogens and other threats.",Average/Positive,Decent user score (no financials)
11453,Deuce Bigalow: European Gigolo,2005-08-12,2005,en,83,Comedy,22000000,45109561,6.9878,5.305,973,Mike Bigelow,"Rob Schneider, Eddie Griffin, Jeroen Krabbé",Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.,Moderate,At least broke even or decent ratings
16270,Career Opportunities,1991-03-29,1991,en,83,"Romance, Comedy",6000000,11336986,6.9545,6.886,711,Bryan Gordon,"Frank Whaley, Jennifer Connelly, Dermot Mulroney","Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave town but is disoriented. Her decision is finalized after she falls asleep in a Target dressing room. She awakens to find herself locked in the store overnight with the janitor, Jim, the town ""no hoper"" and liar.",Hit,Revenue >= 1.2x budget and decent ratings
14442,Ella Enchanted,2004-04-09,2004,en,96,"Family, Fantasy, Comedy",31000000,27400000,7.1487,6.469,1911,Tommy O'Haver,"Anne Hathaway, Hugh Dancy, Cary Elwes","Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",Moderate,At least broke even or decent ratings
11045,Taxi,2004-10-06,2004,en,97,"Action, Comedy, Thriller, Crime",25000000,71255003,7.7498,5.59,1111,Tim Story,"Queen Latifah, Jimmy Fallon, Gisele Bündchen",A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.,Moderate,At least broke even or decent ratings
399174,Isle of Dogs,2018-03-23,2018,en,101,"Adventure, Comedy, Animation",62770198,64337744,8.6434,7.846,5170,Wes Anderson,"Bryan Cranston, Koyu Rankin, Bob Balaban","In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",Moderate,At least broke even or decent ratings
693,Meet the Fockers,2004-12-22,2004,en,115,"Comedy, Romance",80000000,516642939,7.4225,6.251,4960,Jay Roach,"Ben Stiller, Robert De Niro, Dustin Hoffman","Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",Hit,Revenue >= 1.2x budget and decent ratings
955555,The Roundup: No Way Out,2023-05-31,2023,ko,105,"Action, Crime, Comedy, Thriller",0,83410298,7.5981,7.187,491,Lee Sang-yong,"Don Lee, Lee Jun-hyuk, Munetaka Aoki","Detective Ma Seok-do changes his affiliation from the Geumcheon Police Station to the Metropolitan Investigation Team, in order to eradicate Japanese gangsters who enter Korea to commit heinous crimes.",Average/Positive,Decent user score (no financials)
323260,The Gigolo,2015-01-29,2015,cn,97,"Romance, Drama, Comedy",0,709136,6.4623,5.5,42,Amen Au Cheuk-Man,"Dominic Ho Hou-Man, Candy Yuen, Jeana Ho Pui-Yu","Fung looks like a super-heartthrob and was born with a special endowment, making him the high school idol. He was expelled from school when he was caught fighting on campus. When his mom, the sole provider of his family with her poultry business, had to stop working due to her back problems, Fung decides to support his family financially. And from that moment, his life takes on a tumultuous change…",Unknown,Insufficient financial data
111969,Stuck in Love,2013-06-14,2013,en,97,"Drama, Comedy, Romance",0,81071,6.8689,7.373,1968,Josh Boone,"Greg Kinnear, Jennifer Connelly, Lily Collins","An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.",Critically Good,High user score & significant votes (no financials)
139038,A Haunted House,2013-01-11,2013,en,86,"Comedy, Horror",2500000,60141683,7.2795,5.95,1974,Michael Tiddes,"Marlon Wayans, Essence Atkins, Nick Swardson","Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",Moderate,At least broke even or decent ratings
5825,National Lampoon's Christmas Vacation,1989-11-30,1989,en,97,Comedy,27000000,74542088,6.7576,7.234,2540,Jeremiah S. Chechik,"Chevy Chase, Beverly D'Angelo, Juliette Lewis","It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",Blockbuster,"Revenue >= 2x budget (74542088 >= 54000000), strong user ratings"
39513,Paul,2011-02-14,2011,en,104,"Adventure, Comedy, Science Fiction",40000000,98000000,7.4487,6.733,6024,Greg Mottola,"Simon Pegg, Nick Frost, Seth Rogen","For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",Hit,Revenue >= 1.2x budget and decent ratings
10934,Under the Tuscan Sun,2003-09-20,2003,en,113,"Romance, Comedy",18000000,58878723,7.6493,6.891,919,Audrey Wells,"Diane Lane, Lindsay Duncan, Vincent Riotta","After a rough divorce, Frances, a 35-year-old professor and writer from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",Hit,Revenue >= 1.2x budget and decent ratings
96239,Zombadings 1: Patayin sa Shokot si Remington,2011-08-31,2011,tl,96,"Comedy, Horror",22361,721651,6.2487,5.2,15,Jade Castro,"Martin Escudero, Lauren Young, Kerbie Zamora","A boy cursed to turn gay when he grows up must sort out his feelings for the girl he loves and the boy – his best friend – he is suddenly lusting after, come to terms with his homophobia, and escape a pscho gay killer on the loose.",Moderate,At least broke even or decent ratings
